time,Ampl
0.0056709,1.21133
0.005671,1.21145
0.0056711,1.21158
0.0056712,1.21145
0.0056713,1.21133
0.0056714,1.21108
0.0056715,1.21083
0.0056716,1.21033
0.0056717,1.20995
0.0056718,1.20933
0.0056719,1.20883
0.005672,1.2082
0.0056721,1.20758
0.0056722,1.20695
0.0056723,1.20633
0.0056724,1.2057
0.0056725,1.20508
0.0056726,1.20445
0.0056727,1.20395
0.0056728,1.20345
0.0056729,1.20295
0.005673,1.20258
0.0056731,1.20233
0.0056732,1.20208
0.0056733,1.20195
0.0056734,1.20183
0.0056735,1.20183
0.0056736,1.20183
0.0056737,1.20183
0.0056738,1.20195
0.0056739,1.2022
0.005674,1.20245
0.0056741,1.2027
0.0056742,1.20308
0.0056743,1.20358
0.0056744,1.20408
0.0056745,1.20458
0.0056746,1.2052
0.0056747,1.20583
0.0056748,1.20633
0.0056749,1.20695
0.005675,1.20758
0.0056751,1.20808
0.0056752,1.2087
0.0056753,1.20933
0.0056754,1.20983
0.0056755,1.21033
0.0056756,1.21095
0.0056757,1.21145
0.0056758,1.21183
0.0056759,1.2122
0.005676,1.21245
0.0056761,1.21258
0.0056762,1.21258
0.0056763,1.21245
0.0056764,1.21233
0.0056765,1.21208
0.0056766,1.21183
0.0056767,1.21145
0.0056768,1.21095
0.0056769,1.21045
0.005677,1.20995
0.0056771,1.20933
0.0056772,1.2087
0.0056773,1.20808
0.0056774,1.20745
0.0056775,1.20683
0.0056776,1.20608
0.0056777,1.20558
0.0056778,1.20508
0.0056779,1.2047
0.005678,1.20445
0.0056781,1.20433
0.0056782,1.20445
0.0056783,1.2047
0.0056784,1.20508
0.0056785,1.20558
0.0056786,1.2062
0.0056787,1.20708
0.0056788,1.2082
0.0056789,1.20945
0.005679,1.21095
0.0056791,1.2127
0.0056792,1.21458
0.0056793,1.21683
0.0056794,1.2192
0.0056795,1.2217
0.0056796,1.22445
0.0056797,1.22733
0.0056798,1.23033
0.0056799,1.23345
0.00568,1.23658
0.0056801,1.23995
0.0056802,1.24333
0.0056803,1.24658
0.0056804,1.25008
0.0056805,1.25345
0.0056806,1.25683
0.0056807,1.26008
0.0056808,1.2632
0.0056809,1.2662
0.005681,1.26908
0.0056811,1.2717
0.0056812,1.2742
0.0056813,1.27645
0.0056814,1.27845
0.0056815,1.28033
0.0056816,1.28195
0.0056817,1.28333
0.0056818,1.28458
0.0056819,1.28545
0.005682,1.2862
0.0056821,1.28683
0.0056822,1.2872
0.0056823,1.28745
0.0056824,1.28758
0.0056825,1.28758
0.0056826,1.28745
0.0056827,1.28733
0.0056828,1.28708
0.0056829,1.28683
0.005683,1.28658
0.0056831,1.28645
0.0056832,1.2862
0.0056833,1.28595
0.0056834,1.28583
0.0056835,1.28583
0.0056836,1.2857
0.0056837,1.2857
0.0056838,1.2857
0.0056839,1.28583
0.005684,1.28608
0.0056841,1.28633
0.0056842,1.28658
0.0056843,1.28683
0.0056844,1.28708
0.0056845,1.28745
0.0056846,1.28783
0.0056847,1.2882
0.0056848,1.28858
0.0056849,1.28895
0.005685,1.28933
0.0056851,1.28983
0.0056852,1.2902
0.0056853,1.29058
0.0056854,1.29095
0.0056855,1.29133
0.0056856,1.2917
0.0056857,1.29208
0.0056858,1.29245
0.0056859,1.2927
0.005686,1.29295
0.0056861,1.2932
0.0056862,1.29333
0.0056863,1.29358
0.0056864,1.29383
0.0056865,1.29395
0.0056866,1.29408
0.0056867,1.29408
0.0056868,1.29408
0.0056869,1.29408
0.005687,1.29395
0.0056871,1.29383
0.0056872,1.2937
0.0056873,1.29358
0.0056874,1.29345
0.0056875,1.29333
0.0056876,1.29308
0.0056877,1.29295
0.0056878,1.29283
0.0056879,1.2927
0.005688,1.29258
0.0056881,1.29258
0.0056882,1.29258
0.0056883,1.29283
0.0056884,1.29308
0.0056885,1.29333
0.0056886,1.29383
0.0056887,1.29433
0.0056888,1.29508
0.0056889,1.29583
0.005689,1.2967
0.0056891,1.2977
0.0056892,1.2987
0.0056893,1.29995
0.0056894,1.30108
0.0056895,1.30232
0.0056896,1.30357
0.0056897,1.30482
0.0056898,1.30607
0.0056899,1.3072
0.00569,1.3082
0.0056901,1.3092
0.0056902,1.3102
0.0056903,1.31095
0.0056904,1.3117
0.0056905,1.3122
0.0056906,1.31257
0.0056907,1.31282
0.0056908,1.31295
0.0056909,1.31295
0.005691,1.3127
0.0056911,1.31245
0.0056912,1.31195
0.0056913,1.31145
0.0056914,1.3107
0.0056915,1.30995
0.0056916,1.30907
0.0056917,1.3082
0.0056918,1.3072
0.0056919,1.3062
0.005692,1.30507
0.0056921,1.30395
0.0056922,1.30282
0.0056923,1.30158
0.0056924,1.30033
0.0056925,1.29908
0.0056926,1.29783
0.0056927,1.29658
0.0056928,1.29533
0.0056929,1.2942
0.005693,1.29295
0.0056931,1.29183
0.0056932,1.2907
0.0056933,1.28958
0.0056934,1.28858
0.0056935,1.28758
0.0056936,1.2867
0.0056937,1.28583
0.0056938,1.28508
0.0056939,1.28445
0.005694,1.28395
0.0056941,1.28358
0.0056942,1.28333
0.0056943,1.28308
0.0056944,1.28308
0.0056945,1.28308
0.0056946,1.2832
0.0056947,1.28345
0.0056948,1.2837
0.0056949,1.28408
0.005695,1.28458
0.0056951,1.28508
0.0056952,1.28558
0.0056953,1.28608
0.0056954,1.2867
0.0056955,1.28733
0.0056956,1.28783
0.0056957,1.28833
0.0056958,1.28883
0.0056959,1.2892
0.005696,1.28958
0.0056961,1.28983
0.0056962,1.29008
0.0056963,1.2902
0.0056964,1.2902
0.0056965,1.2902
0.0056966,1.29008
0.0056967,1.28995
0.0056968,1.28983
0.0056969,1.28958
0.005697,1.28945
0.0056971,1.28908
0.0056972,1.28883
0.0056973,1.28845
0.0056974,1.2882
0.0056975,1.28795
0.0056976,1.2877
0.0056977,1.28758
0.0056978,1.28745
0.0056979,1.28745
0.005698,1.28758
0.0056981,1.28758
0.0056982,1.28783
0.0056983,1.28808
0.0056984,1.28833
0.0056985,1.2887
0.0056986,1.28908
0.0056987,1.28945
0.0056988,1.28995
0.0056989,1.29045
0.005699,1.29083
0.0056991,1.29133
0.0056992,1.29183
0.0056993,1.2922
0.0056994,1.2927
0.0056995,1.29295
0.0056996,1.2932
0.0056997,1.29345
0.0056998,1.29345
0.0056999,1.29345
0.0057,1.29333
0.0057001,1.29308
0.0057002,1.29283
0.0057003,1.29258
0.0057004,1.2922
0.0057005,1.29183
0.0057006,1.29133
0.0057007,1.29083
0.0057008,1.2902
0.0057009,1.2897
0.005701,1.28908
0.0057011,1.28845
0.0057012,1.28783
0.0057013,1.28733
0.0057014,1.2867
0.0057015,1.2862
0.0057016,1.28583
0.0057017,1.28545
0.0057018,1.28508
0.0057019,1.28483
0.005702,1.28458
0.0057021,1.28433
0.0057022,1.2842
0.0057023,1.28408
0.0057024,1.28395
0.0057025,1.28395
0.0057026,1.28395
0.0057027,1.28408
0.0057028,1.2842
0.0057029,1.28433
0.005703,1.28445
0.0057031,1.28458
0.0057032,1.2847
0.0057033,1.28495
0.0057034,1.2852
0.0057035,1.28545
0.0057036,1.28558
0.0057037,1.28583
0.0057038,1.28608
0.0057039,1.2862
0.005704,1.28645
0.0057041,1.28658
0.0057042,1.28683
0.0057043,1.28695
0.0057044,1.28708
0.0057045,1.28733
0.0057046,1.28733
0.0057047,1.28745
0.0057048,1.28758
0.0057049,1.28758
0.005705,1.28758
0.0057051,1.28758
0.0057052,1.28758
0.0057053,1.28758
0.0057054,1.28758
0.0057055,1.28758
0.0057056,1.2877
0.0057057,1.2877
0.0057058,1.28783
0.0057059,1.28808
0.005706,1.28833
0.0057061,1.28858
0.0057062,1.28895
0.0057063,1.28933
0.0057064,1.28983
0.0057065,1.29033
0.0057066,1.29095
0.0057067,1.29158
0.0057068,1.29233
0.0057069,1.29295
0.005707,1.2937
0.0057071,1.29445
0.0057072,1.2952
0.0057073,1.29595
0.0057074,1.2967
0.0057075,1.29733
0.0057076,1.29795
0.0057077,1.29833
0.0057078,1.29883
0.0057079,1.29908
0.005708,1.2992
0.0057081,1.29933
0.0057082,1.29933
0.0057083,1.2992
0.0057084,1.29908
0.0057085,1.29883
0.0057086,1.29845
0.0057087,1.29808
0.0057088,1.29758
0.0057089,1.29695
0.005709,1.29633
0.0057091,1.2957
0.0057092,1.29495
0.0057093,1.2942
0.0057094,1.29358
0.0057095,1.29283
0.0057096,1.2922
0.0057097,1.29158
0.0057098,1.29083
0.0057099,1.2902
0.00571,1.2897
0.0057101,1.2892
0.0057102,1.2887
0.0057103,1.2882
0.0057104,1.28783
0.0057105,1.28745
0.0057106,1.28708
0.0057107,1.28695
0.0057108,1.2867
0.0057109,1.2867
0.005711,1.28658
0.0057111,1.2867
0.0057112,1.28683
0.0057113,1.28695
0.0057114,1.28708
0.0057115,1.28733
0.0057116,1.2877
0.0057117,1.28808
0.0057118,1.28858
0.0057119,1.28895
0.005712,1.28958
0.0057121,1.29008
0.0057122,1.2907
0.0057123,1.29145
0.0057124,1.29208
0.0057125,1.2927
0.0057126,1.29333
0.0057127,1.29395
0.0057128,1.29445
0.0057129,1.29508
0.005713,1.29558
0.0057131,1.29608
0.0057132,1.29645
0.0057133,1.29683
0.0057134,1.2972
0.0057135,1.29745
0.0057136,1.2977
0.0057137,1.29783
0.0057138,1.29783
0.0057139,1.2977
0.005714,1.29758
0.0057141,1.29733
0.0057142,1.29695
0.0057143,1.29645
0.0057144,1.29595
0.0057145,1.2952
0.0057146,1.29458
0.0057147,1.2937
0.0057148,1.29295
0.0057149,1.29195
0.005715,1.29108
0.0057151,1.29008
0.0057152,1.28908
0.0057153,1.28808
0.0057154,1.28708
0.0057155,1.28595
0.0057156,1.28495
0.0057157,1.28408
0.0057158,1.2832
0.0057159,1.28245
0.005716,1.28183
0.0057161,1.28133
0.0057162,1.28083
0.0057163,1.28058
0.0057164,1.28033
0.0057165,1.2802
0.0057166,1.2802
0.0057167,1.28033
0.0057168,1.28058
0.0057169,1.28083
0.005717,1.28133
0.0057171,1.28183
0.0057172,1.28258
0.0057173,1.28333
0.0057174,1.28408
0.0057175,1.28495
0.0057176,1.28595
0.0057177,1.28695
0.0057178,1.28795
0.0057179,1.28908
0.005718,1.29008
0.0057181,1.2912
0.0057182,1.29233
0.0057183,1.29333
0.0057184,1.29445
0.0057185,1.29545
0.0057186,1.29658
0.0057187,1.29758
0.0057188,1.29858
0.0057189,1.29958
0.005719,1.30045
0.0057191,1.30133
0.0057192,1.30208
0.0057193,1.30282
0.0057194,1.30345
0.0057195,1.30395
0.0057196,1.30432
0.0057197,1.3047
0.0057198,1.30507
0.0057199,1.3052
0.00572,1.30532
0.0057201,1.30532
0.0057202,1.3052
0.0057203,1.30507
0.0057204,1.3047
0.0057205,1.30432
0.0057206,1.3037
0.0057207,1.30307
0.0057208,1.30245
0.0057209,1.30158
0.005721,1.3007
0.0057211,1.29983
0.0057212,1.29883
0.0057213,1.29783
0.0057214,1.29683
0.0057215,1.29583
0.0057216,1.29483
0.0057217,1.29395
0.0057218,1.29295
0.0057219,1.29208
0.005722,1.2912
0.0057221,1.29045
0.0057222,1.2897
0.0057223,1.28908
0.0057224,1.28845
0.0057225,1.28795
0.0057226,1.28758
0.0057227,1.28733
0.0057228,1.28708
0.0057229,1.28683
0.005723,1.28683
0.0057231,1.2867
0.0057232,1.2867
0.0057233,1.2867
0.0057234,1.28683
0.0057235,1.28695
0.0057236,1.28708
0.0057237,1.28733
0.0057238,1.28745
0.0057239,1.28783
0.005724,1.28808
0.0057241,1.28845
0.0057242,1.28883
0.0057243,1.2892
0.0057244,1.2897
0.0057245,1.2902
0.0057246,1.2907
0.0057247,1.2912
0.0057248,1.2917
0.0057249,1.2922
0.005725,1.29283
0.0057251,1.29345
0.0057252,1.29395
0.0057253,1.29458
0.0057254,1.29508
0.0057255,1.29558
0.0057256,1.29595
0.0057257,1.2962
0.0057258,1.29645
0.0057259,1.2967
0.005726,1.2967
0.0057261,1.2967
0.0057262,1.2967
0.0057263,1.29658
0.0057264,1.29633
0.0057265,1.29595
0.0057266,1.29558
0.0057267,1.29508
0.0057268,1.29458
0.0057269,1.29408
0.005727,1.29345
0.0057271,1.29295
0.0057272,1.29233
0.0057273,1.29183
0.0057274,1.29133
0.0057275,1.29095
0.0057276,1.29058
0.0057277,1.29033
0.0057278,1.29008
0.0057279,1.28995
0.005728,1.28995
0.0057281,1.28995
0.0057282,1.28995
0.0057283,1.29008
0.0057284,1.29033
0.0057285,1.29058
0.0057286,1.29083
0.0057287,1.2912
0.0057288,1.29158
0.0057289,1.29195
0.005729,1.29233
0.0057291,1.29258
0.0057292,1.29283
0.0057293,1.29308
0.0057294,1.2932
0.0057295,1.29333
0.0057296,1.29333
0.0057297,1.29333
0.0057298,1.29333
0.0057299,1.2932
0.00573,1.29308
0.0057301,1.29295
0.0057302,1.29283
0.0057303,1.29258
0.0057304,1.29245
0.0057305,1.2922
0.0057306,1.29208
0.0057307,1.29195
0.0057308,1.29183
0.0057309,1.2917
0.005731,1.2917
0.0057311,1.29183
0.0057312,1.29195
0.0057313,1.2922
0.0057314,1.29258
0.0057315,1.29295
0.0057316,1.29333
0.0057317,1.29383
0.0057318,1.29445
0.0057319,1.29495
0.005732,1.29558
0.0057321,1.2962
0.0057322,1.29683
0.0057323,1.29745
0.0057324,1.29808
0.0057325,1.2987
0.0057326,1.29933
0.0057327,1.29995
0.0057328,1.30045
0.0057329,1.30083
0.005733,1.30133
0.0057331,1.30158
0.0057332,1.30183
0.0057333,1.30195
0.0057334,1.30208
0.0057335,1.30208
0.0057336,1.30208
0.0057337,1.30195
0.0057338,1.30183
0.0057339,1.30158
0.005734,1.30133
0.0057341,1.30095
0.0057342,1.30058
0.0057343,1.30008
0.0057344,1.29945
0.0057345,1.29895
0.0057346,1.29833
0.0057347,1.2977
0.0057348,1.29695
0.0057349,1.2962
0.005735,1.29558
0.0057351,1.29483
0.0057352,1.29395
0.0057353,1.2932
0.0057354,1.29233
0.0057355,1.29158
0.0057356,1.2907
0.0057357,1.28983
0.0057358,1.28908
0.0057359,1.28833
0.005736,1.28758
0.0057361,1.28683
0.0057362,1.2862
0.0057363,1.28558
0.0057364,1.28495
0.0057365,1.28445
0.0057366,1.28383
0.0057367,1.28345
0.0057368,1.28295
0.0057369,1.28258
0.005737,1.28233
0.0057371,1.28208
0.0057372,1.28183
0.0057373,1.2817
0.0057374,1.2817
0.0057375,1.2817
0.0057376,1.28183
0.0057377,1.28183
0.0057378,1.28195
0.0057379,1.28208
0.005738,1.2822
0.0057381,1.28245
0.0057382,1.2827
0.0057383,1.28295
0.0057384,1.28333
0.0057385,1.2837
0.0057386,1.28408
0.0057387,1.28445
0.0057388,1.28483
0.0057389,1.2852
0.005739,1.2857
0.0057391,1.28608
0.0057392,1.28645
0.0057393,1.28695
0.0057394,1.28745
0.0057395,1.28795
0.0057396,1.28845
0.0057397,1.28895
0.0057398,1.28958
0.0057399,1.29008
0.00574,1.2907
0.0057401,1.2912
0.0057402,1.2917
0.0057403,1.2922
0.0057404,1.2927
0.0057405,1.2932
0.0057406,1.2937
0.0057407,1.2942
0.0057408,1.29458
0.0057409,1.29508
0.005741,1.29545
0.0057411,1.29583
0.0057412,1.29608
0.0057413,1.29633
0.0057414,1.29658
0.0057415,1.2967
0.0057416,1.29683
0.0057417,1.29695
0.0057418,1.29695
0.0057419,1.29695
0.005742,1.29695
0.0057421,1.29683
0.0057422,1.29658
0.0057423,1.29633
0.0057424,1.29608
0.0057425,1.29558
0.0057426,1.2952
0.0057427,1.2947
0.0057428,1.29408
0.0057429,1.29345
0.005743,1.29283
0.0057431,1.2922
0.0057432,1.29145
0.0057433,1.29083
0.0057434,1.29008
0.0057435,1.28933
0.0057436,1.28858
0.0057437,1.28795
0.0057438,1.28733
0.0057439,1.2867
0.005744,1.2862
0.0057441,1.2857
0.0057442,1.28533
0.0057443,1.28508
0.0057444,1.28483
0.0057445,1.2847
0.0057446,1.28458
0.0057447,1.28458
0.0057448,1.2847
0.0057449,1.28483
0.005745,1.28508
0.0057451,1.28533
0.0057452,1.28558
0.0057453,1.28608
0.0057454,1.28645
0.0057455,1.28695
0.0057456,1.28745
0.0057457,1.28808
0.0057458,1.28858
0.0057459,1.2892
0.005746,1.28983
0.0057461,1.29045
0.0057462,1.2912
0.0057463,1.29195
0.0057464,1.2927
0.0057465,1.29345
0.0057466,1.2942
0.0057467,1.29495
0.0057468,1.2957
0.0057469,1.29658
0.005747,1.2972
0.0057471,1.29795
0.0057472,1.29858
0.0057473,1.2992
0.0057474,1.2997
0.0057475,1.30008
0.0057476,1.30045
0.0057477,1.3007
0.0057478,1.30083
0.0057479,1.30083
0.005748,1.30083
0.0057481,1.3007
0.0057482,1.30033
0.0057483,1.29983
0.0057484,1.29933
0.0057485,1.2987
0.0057486,1.29795
0.0057487,1.2972
0.0057488,1.29633
0.0057489,1.29545
0.005749,1.29458
0.0057491,1.2937
0.0057492,1.29295
0.0057493,1.29208
0.0057494,1.29145
0.0057495,1.2907
0.0057496,1.29008
0.0057497,1.28958
0.0057498,1.28908
0.0057499,1.2887
0.00575,1.28845
0.0057501,1.28833
0.0057502,1.28833
0.0057503,1.28845
0.0057504,1.2887
0.0057505,1.28908
0.0057506,1.28958
0.0057507,1.29008
0.0057508,1.2907
0.0057509,1.29133
0.005751,1.29208
0.0057511,1.29283
0.0057512,1.29358
0.0057513,1.29433
0.0057514,1.2952
0.0057515,1.29595
0.0057516,1.2967
0.0057517,1.29758
0.0057518,1.2982
0.0057519,1.29883
0.005752,1.29945
0.0057521,1.29995
0.0057522,1.3002
0.0057523,1.30045
0.0057524,1.3007
0.0057525,1.3007
0.0057526,1.30083
0.0057527,1.30083
0.0057528,1.3007
0.0057529,1.3007
0.005753,1.30058
0.0057531,1.30045
0.0057532,1.3002
0.0057533,1.30008
0.0057534,1.29995
0.0057535,1.2997
0.0057536,1.29958
0.0057537,1.29945
0.0057538,1.29933
0.0057539,1.2992
0.005754,1.2992
0.0057541,1.2992
0.0057542,1.2992
0.0057543,1.29908
0.0057544,1.29908
0.0057545,1.29908
0.0057546,1.29895
0.0057547,1.2987
0.0057548,1.29845
0.0057549,1.2982
0.005755,1.29783
0.0057551,1.29733
0.0057552,1.29683
0.0057553,1.29633
0.0057554,1.2957
0.0057555,1.29495
0.0057556,1.2942
0.0057557,1.29345
0.0057558,1.29258
0.0057559,1.29183
0.005756,1.29095
0.0057561,1.2902
0.0057562,1.28933
0.0057563,1.28858
0.0057564,1.2877
0.0057565,1.28708
0.0057566,1.28633
0.0057567,1.2857
0.0057568,1.2852
0.0057569,1.28458
0.005757,1.28408
0.0057571,1.2837
0.0057572,1.28333
0.0057573,1.28308
0.0057574,1.2827
0.0057575,1.28245
0.0057576,1.2822
0.0057577,1.28195
0.0057578,1.2817
0.0057579,1.28158
0.005758,1.28145
0.0057581,1.2812
0.0057582,1.2812
0.0057583,1.28108
0.0057584,1.28108
0.0057585,1.2812
0.0057586,1.2812
0.0057587,1.28133
0.0057588,1.28158
0.0057589,1.28183
0.005759,1.28208
0.0057591,1.28245
0.0057592,1.28283
0.0057593,1.2832
0.0057594,1.2837
0.0057595,1.28408
0.0057596,1.28458
0.0057597,1.28508
0.0057598,1.28558
0.0057599,1.28608
0.00576,1.28658
0.0057601,1.28695
0.0057602,1.28733
0.0057603,1.2877
0.0057604,1.28795
0.0057605,1.2882
0.0057606,1.28845
0.0057607,1.28858
0.0057608,1.28883
0.0057609,1.28895
0.005761,1.28908
0.0057611,1.2892
0.0057612,1.28933
0.0057613,1.28945
0.0057614,1.28958
0.0057615,1.2897
0.0057616,1.28995
0.0057617,1.2902
0.0057618,1.29045
0.0057619,1.29083
0.005762,1.29108
0.0057621,1.29158
0.0057622,1.29195
0.0057623,1.29245
0.0057624,1.29283
0.0057625,1.29333
0.0057626,1.29383
0.0057627,1.29433
0.0057628,1.2947
0.0057629,1.29508
0.005763,1.29558
0.0057631,1.29583
0.0057632,1.2962
0.0057633,1.29658
0.0057634,1.29683
0.0057635,1.29695
0.0057636,1.2972
0.0057637,1.29733
0.0057638,1.29733
0.0057639,1.29745
0.005764,1.29745
0.0057641,1.29745
0.0057642,1.29745
0.0057643,1.29745
0.0057644,1.29758
0.0057645,1.29758
0.0057646,1.29758
0.0057647,1.29758
0.0057648,1.2977
0.0057649,1.29783
0.005765,1.29783
0.0057651,1.29795
0.0057652,1.29808
0.0057653,1.2982
0.0057654,1.29833
0.0057655,1.29858
0.0057656,1.2987
0.0057657,1.29895
0.0057658,1.29908
0.0057659,1.2992
0.005766,1.29933
0.0057661,1.29933
0.0057662,1.29933
0.0057663,1.29933
0.0057664,1.2992
0.0057665,1.29908
0.0057666,1.29883
0.0057667,1.29858
0.0057668,1.2982
0.0057669,1.29783
0.005767,1.2972
0.0057671,1.2967
0.0057672,1.29595
0.0057673,1.29533
0.0057674,1.29445
0.0057675,1.2937
0.0057676,1.29283
0.0057677,1.29195
0.0057678,1.29108
0.0057679,1.29033
0.005768,1.28958
0.0057681,1.28883
0.0057682,1.2882
0.0057683,1.2877
0.0057684,1.2872
0.0057685,1.28683
0.0057686,1.28645
0.0057687,1.28633
0.0057688,1.2862
0.0057689,1.28633
0.005769,1.28658
0.0057691,1.28683
0.0057692,1.28733
0.0057693,1.28795
0.0057694,1.28858
0.0057695,1.28933
0.0057696,1.29008
0.0057697,1.29083
0.0057698,1.2917
0.0057699,1.29245
0.00577,1.29333
0.0057701,1.29408
0.0057702,1.29495
0.0057703,1.2957
0.0057704,1.29645
0.0057705,1.2972
0.0057706,1.29783
0.0057707,1.2982
0.0057708,1.2987
0.0057709,1.29895
0.005771,1.29908
0.0057711,1.2992
0.0057712,1.2992
0.0057713,1.2992
0.0057714,1.29908
0.0057715,1.29883
0.0057716,1.29858
0.0057717,1.2982
0.0057718,1.29783
0.0057719,1.29745
0.005772,1.29695
0.0057721,1.29658
0.0057722,1.29608
0.0057723,1.2957
0.0057724,1.29533
0.0057725,1.29495
0.0057726,1.2947
0.0057727,1.29458
0.0057728,1.29445
0.0057729,1.29433
0.005773,1.29445
0.0057731,1.29458
0.0057732,1.29483
0.0057733,1.2952
0.0057734,1.29558
0.0057735,1.29608
0.0057736,1.29658
0.0057737,1.29708
0.0057738,1.2977
0.0057739,1.2982
0.005774,1.29883
0.0057741,1.29933
0.0057742,1.29983
0.0057743,1.3002
0.0057744,1.30058
0.0057745,1.30083
0.0057746,1.30108
0.0057747,1.30108
0.0057748,1.30108
0.0057749,1.30095
0.005775,1.30083
0.0057751,1.30058
0.0057752,1.30033
0.0057753,1.29995
0.0057754,1.29945
0.0057755,1.29908
0.0057756,1.29858
0.0057757,1.29808
0.0057758,1.2977
0.0057759,1.29733
0.005776,1.29708
0.0057761,1.29695
0.0057762,1.29683
0.0057763,1.29683
0.0057764,1.29695
0.0057765,1.29708
0.0057766,1.29745
0.0057767,1.29783
0.0057768,1.29833
0.0057769,1.29895
0.005777,1.2997
0.0057771,1.30045
0.0057772,1.30133
0.0057773,1.30232
0.0057774,1.3032
0.0057775,1.3042
0.0057776,1.30507
0.0057777,1.30607
0.0057778,1.30695
0.0057779,1.3077
0.005778,1.30845
0.0057781,1.30895
0.0057782,1.30945
0.0057783,1.30982
0.0057784,1.31007
0.0057785,1.3102
0.0057786,1.3102
0.0057787,1.30995
0.0057788,1.3097
0.0057789,1.3092
0.005779,1.30857
0.0057791,1.30795
0.0057792,1.30707
0.0057793,1.3062
0.0057794,1.30532
0.0057795,1.3042
0.0057796,1.3032
0.0057797,1.3022
0.0057798,1.30108
0.0057799,1.30008
0.00578,1.29908
0.0057801,1.2982
0.0057802,1.2972
0.0057803,1.29645
0.0057804,1.2957
0.0057805,1.29508
0.0057806,1.29458
0.0057807,1.2942
0.0057808,1.29395
0.0057809,1.2937
0.005781,1.2937
0.0057811,1.2937
0.0057812,1.29383
0.0057813,1.29408
0.0057814,1.29433
0.0057815,1.2947
0.0057816,1.29508
0.0057817,1.29558
0.0057818,1.29608
0.0057819,1.2967
0.005782,1.29733
0.0057821,1.29783
0.0057822,1.29845
0.0057823,1.29908
0.0057824,1.29958
0.0057825,1.30008
0.0057826,1.30058
0.0057827,1.30083
0.0057828,1.3012
0.0057829,1.30145
0.005783,1.30158
0.0057831,1.3017
0.0057832,1.3017
0.0057833,1.30158
0.0057834,1.30145
0.0057835,1.3012
0.0057836,1.30083
0.0057837,1.30033
0.0057838,1.2997
0.0057839,1.29908
0.005784,1.29833
0.0057841,1.29745
0.0057842,1.29658
0.0057843,1.2957
0.0057844,1.2947
0.0057845,1.29383
0.0057846,1.29283
0.0057847,1.29195
0.0057848,1.29108
0.0057849,1.2902
0.005785,1.28933
0.0057851,1.28858
0.0057852,1.28795
0.0057853,1.28733
0.0057854,1.28695
0.0057855,1.28658
0.0057856,1.28645
0.0057857,1.28645
0.0057858,1.2867
0.0057859,1.28695
0.005786,1.28745
0.0057861,1.28795
0.0057862,1.2887
0.0057863,1.28945
0.0057864,1.29045
0.0057865,1.29158
0.0057866,1.2927
0.0057867,1.29395
0.0057868,1.29533
0.0057869,1.2967
0.005787,1.2982
0.0057871,1.29958
0.0057872,1.30108
0.0057873,1.30245
0.0057874,1.30382
0.0057875,1.30507
0.0057876,1.3062
0.0057877,1.3072
0.0057878,1.3082
0.0057879,1.30895
0.005788,1.30957
0.0057881,1.31007
0.0057882,1.31045
0.0057883,1.3107
0.0057884,1.3107
0.0057885,1.31045
0.0057886,1.3102
0.0057887,1.3097
0.0057888,1.3092
0.0057889,1.30845
0.005789,1.30757
0.0057891,1.3067
0.0057892,1.3057
0.0057893,1.3047
0.0057894,1.30357
0.0057895,1.30245
0.0057896,1.30133
0.0057897,1.3002
0.0057898,1.29908
0.0057899,1.29808
0.00579,1.29695
0.0057901,1.29608
0.0057902,1.29508
0.0057903,1.2942
0.0057904,1.29345
0.0057905,1.2927
0.0057906,1.29195
0.0057907,1.29133
0.0057908,1.29058
0.0057909,1.28995
0.005791,1.28945
0.0057911,1.28895
0.0057912,1.28845
0.0057913,1.28795
0.0057914,1.28758
0.0057915,1.28708
0.0057916,1.2867
0.0057917,1.28645
0.0057918,1.28608
0.0057919,1.2857
0.005792,1.28545
0.0057921,1.2852
0.0057922,1.28508
0.0057923,1.28495
0.0057924,1.28483
0.0057925,1.28483
0.0057926,1.28495
0.0057927,1.28508
0.0057928,1.2852
0.0057929,1.28545
0.005793,1.28583
0.0057931,1.28608
0.0057932,1.28645
0.0057933,1.28695
0.0057934,1.28733
0.0057935,1.28783
0.0057936,1.28833
0.0057937,1.28883
0.0057938,1.28933
0.0057939,1.28995
0.005794,1.29045
0.0057941,1.29095
0.0057942,1.29133
0.0057943,1.29183
0.0057944,1.2922
0.0057945,1.29245
0.0057946,1.29283
0.0057947,1.2932
0.0057948,1.2937
0.0057949,1.29408
0.005795,1.2947
0.0057951,1.2952
0.0057952,1.29583
0.0057953,1.29645
0.0057954,1.2972
0.0057955,1.29783
0.0057956,1.2987
0.0057957,1.29945
0.0057958,1.30033
0.0057959,1.3012
0.005796,1.30208
0.0057961,1.30307
0.0057962,1.30395
0.0057963,1.30495
0.0057964,1.3057
0.0057965,1.30645
0.0057966,1.30707
0.0057967,1.30757
0.0057968,1.30795
0.0057969,1.3082
0.005797,1.3082
0.0057971,1.30807
0.0057972,1.30782
0.0057973,1.30745
0.0057974,1.30682
0.0057975,1.3062
0.0057976,1.30545
0.0057977,1.30457
0.0057978,1.30357
0.0057979,1.30245
0.005798,1.3012
0.0057981,1.30008
0.0057982,1.29883
0.0057983,1.29758
0.0057984,1.29633
0.0057985,1.2952
0.0057986,1.2942
0.0057987,1.29308
0.0057988,1.2922
0.0057989,1.29133
0.005799,1.29045
0.0057991,1.2897
